,cluster,count_cust
3678,3678,386.97200000000004
3679,3679,1553.509
3680,3680,18.526
3681,3681,1747.04
3682,3682,7156.679
3683,3683,457.08900000000006
3684,3684,469.12800000000004
3685,3685,28.645
3686,3686,3.997
3687,3687,23.743000000000002
3688,3688,148.936
3689,3689,15.319
3690,3690,789.502
3691,3691,434.954
3692,3692,375.796
3693,3693,143.572
3694,3694,166.885
3695,3695,40.548
3696,3696,85.72399999999999
3697,3697,38.010000000000005
3698,3698,8.731
3699,3699,1066.5549999999998
3700,3700,51.912000000000006
3701,3701,120.553
3702,3702,1824.905
3703,3703,7.044
3704,3704,883.344
3705,3705,115.16
3706,3706,406.371
3707,3707,4.527
3708,3708,107.161
3709,3709,953.5400000000001
3710,3710,3.509
3711,3711,32.211
3712,3712,1765.4879999999998
3713,3713,2516.485
3714,3714,95.106
3715,3715,292.529
3716,3716,538.0740000000001
3717,3717,237.276
3718,3718,10.873000000000001
3719,3719,51.02
3720,3720,111.186
3721,3721,595.8650000000001
3722,3722,720.478
3723,3723,3.474
3724,3724,179.845
3725,3725,3499.791
3726,3726,1399.645
3727,3727,3.522
3728,3728,679.2420000000001
3729,3729,287.265
3730,3730,47.007999999999996
3731,3731,7.298
3732,3732,2552.921
3733,3733,2090.1110000000003
3734,3734,3.545
3735,3735,1808.0980000000002
3736,3736,953.0079999999999
3737,3737,3.587
3738,3738,1895.247
3739,3739,379.87800000000004
3740,3740,2248.0420000000004
3741,3741,1274.153
3742,3742,623.168
3743,3743,3.112
3744,3744,43.314
3745,3745,3216.237
3746,3746,1893.606
3747,3747,108.87200000000001
3748,3748,964.1429999999999
3749,3749,19.952
3750,3750,2412.206
3751,3751,272.037
3752,3752,125.246
3753,3753,5.326
3754,3754,15.408000000000001
3755,3755,461.032
3756,3756,658.4159999999999
3757,3757,1622.146
3758,3758,4.232
3759,3759,554.259
3760,3760,175.244
3761,3761,1706.4530000000002
3762,3762,2272.216
3763,3763,12.120000000000001
3764,3764,158.507
3765,3765,2501.236
3766,3766,587.526
3767,3767,307.436
3768,3768,1242.512
3769,3769,3723.062
3770,3770,246.543
3771,3771,179.061
3772,3772,558.167
3773,3773,63.011
3774,3774,1392.101
3775,3775,154.793
3776,3776,935.698
3777,3777,119.15599999999999
3778,3778,14.206
3779,3779,187.746
3780,3780,215.845
3781,3781,34.331
3782,3782,439.31199999999995
3783,3783,85.89599999999999
3784,3784,543.196
3785,3785,41.956
3786,3786,320.23900000000003
3787,3787,5.906
3788,3788,182.638
3789,3789,20.406
3790,3790,11.406
3791,3791,16.43
3792,3792,583.528
3793,3793,21.387999999999998
3794,3794,4.527
3795,3795,4640.0380000000005
3796,3796,1463.3609999999999
3797,3797,7.465
3798,3798,10.059000000000001
3799,3799,208.15500000000003
3800,3800,787.6880000000001
3801,3801,1024.127
3802,3802,21.925
3803,3803,10.701
3804,3804,173.333
3805,3805,26.973000000000003
3806,3806,56.319
3807,3807,174.60000000000002
3808,3808,247.274
3809,3809,22.103
3810,3810,290.519
3811,3811,2144.009
3812,3812,486.192
3813,3813,10.565999999999999
3814,3814,401.426
3815,3815,3.226
3816,3816,342.916
3817,3817,10.458
3818,3818,43.479
3819,3819,305.622
3820,3820,22.098
3821,3821,657.872
3822,3822,1450.812
3823,3823,39.292
3824,3824,1048.218
3825,3825,859.801
3826,3826,15.788
3827,3827,111.783
3828,3828,1594.308
3829,3829,282.045
3830,3830,5.684
3831,3831,5.072
3832,3832,7.118
3833,3833,566.319
3834,3834,4.126
3835,3835,962.6740000000001
3836,3836,283.06399999999996
3837,3837,13.755
3838,3838,107.53200000000001
3839,3839,1639.399
3840,3840,447.267
3841,3841,39.519999999999996
3842,3842,11.487
3843,3843,24.312
3844,3844,1805.481
3845,3845,58.973
3846,3846,2226.801
3847,3847,64.662
3848,3848,282.479
3849,3849,403.788
3850,3850,578.433
3851,3851,88.532
3852,3852,15.376999999999999
3853,3853,3751.9660000000003
3854,3854,475.348
3855,3855,811.2500000000001
3856,3856,541.3449999999999
3857,3857,3.558
3858,3858,10.716000000000001
3859,3859,1611.0149999999999
3860,3860,68.779
3861,3861,704.018
3862,3862,238.372
3863,3863,3978.848
3864,3864,17.512999999999998
3865,3865,2151.2219999999998
3866,3866,368.032
3867,3867,2090.777
3868,3868,1026.351
3869,3869,2011.017
3870,3870,1686.883
3871,3871,189.503
3872,3872,231.66
3873,3873,189.177
3874,3874,46.098
3875,3875,300.89000000000004
3876,3876,145.595
3877,3877,413.798
3878,3878,89.58500000000001
3879,3879,348.46500000000003
3880,3880,1896.655
3881,3881,6.952
3882,3882,1107.709
3883,3883,601.8679999999999
3884,3884,652.143
3885,3885,4.078
3886,3886,40.263
3887,3887,2219.303
3888,3888,1536.804
3889,3889,177.94199999999998
3890,3890,303.48900000000003
3891,3891,1391.547
3892,3892,10073.880000000001
3893,3893,1244.194
3894,3894,1583.0840000000003
3895,3895,18.25
3896,3896,34.677
3897,3897,18604.971
3898,3898,72.212
3899,3899,1844.6499999999999
3900,3900,328.79
3901,3901,634.803
3902,3902,33.791
3903,3903,632.001
3904,3904,33.002
3905,3905,76.232
3906,3906,206.852
3907,3907,2143.395
3908,3908,1096.65
3909,3909,68.937
3910,3910,11.06
3911,3911,608.171
3912,3912,46.619
3913,3913,7.449
3914,3914,32.436
3915,3915,56.621
3916,3916,90.196
3917,3917,230.62
3918,3918,62.195
3919,3919,229.34799999999998
3920,3920,30.144
3921,3921,2131.563
3922,3922,1285.7299999999998
3923,3923,525.652
3924,3924,755.667
3925,3925,580.7570000000001
3926,3926,1938.498
3927,3927,441.379
3928,3928,61.563
3929,3929,1123.15
3930,3930,63.088
3931,3931,16.512999999999998
3932,3932,397.743
3933,3933,18.93
3934,3934,108.163
3935,3935,2359.7160000000003
3936,3936,114.84700000000001
3937,3937,38.135999999999996
3938,3938,20.456
3939,3939,226.92
3940,3940,14.41
3941,3941,308.477
3942,3942,78.69399999999999
3943,3943,317.131
3944,3944,1853.964
3945,3945,34.42
3946,3946,477.639
3947,3947,4.094
3948,3948,303.321
3949,3949,735.387
3950,3950,1809.292
3951,3951,911.305
3952,3952,3.167
3953,3953,280.892
3954,3954,1561.497
3955,3955,44.348
3956,3956,5.372
3957,3957,24.619
3958,3958,145.051
3959,3959,263.64
3960,3960,419.09799999999996
3961,3961,596.444
3962,3962,467.822
3963,3963,19.203
3964,3964,276.38
3965,3965,61.294
3966,3966,172.463
3967,3967,213.23499999999999
3968,3968,512.037
3969,3969,294.996
3970,3970,440.229
3971,3971,224.204
3972,3972,972.6890000000002
3973,3973,28.201999999999998
3974,3974,173.82600000000002
3975,3975,4.698
3976,3976,24.965
3977,3977,17.088
3978,3978,191.95
3979,3979,19.96
3980,3980,2072.8849999999998
3981,3981,20.728
3982,3982,717.2969999999999
3983,3983,6.728
3984,3984,39.940000000000005
3985,3985,112.99199999999999
3986,3986,424.052
3987,3987,3.474
3988,3988,156.85500000000002
3989,3989,696.45
3990,3990,1023.394
3991,3991,1778.6709999999998
3992,3992,7.047000000000001
3993,3993,369.036
3994,3994,10.887
3995,3995,1768.5939999999998
3996,3996,164.847
3997,3997,246.755
3998,3998,1395.3939999999998
3999,3999,412.018
4000,4000,345.206
4001,4001,39.771
4002,4002,135.30700000000002
4003,4003,2529.703
4004,4004,83.492
4005,4005,16.215
4006,4006,24.294
4007,4007,49.870000000000005
4008,4008,6.042
4009,4009,257.812
4010,4010,28.207
4011,4011,646.5
4012,4012,320.59299999999996
4013,4013,3.802
4014,4014,1360.836
4015,4015,419.979
4016,4016,287.221
4017,4017,1823.641
4018,4018,346.729
4019,4019,146.681
4020,4020,143.51100000000002
4021,4021,1428.796
4022,4022,820.331
4023,4023,7267.129
4024,4024,288.98
4025,4025,951.164
4026,4026,81.846
4027,4027,253.119
4028,4028,18.844
4029,4029,802.789
4030,4030,112.07400000000001
4031,4031,13.365
4032,4032,6376.223
4033,4033,156.604
4034,4034,981.201
4035,4035,40.397
4036,4036,261.118
4037,4037,1104.4560000000001
4038,4038,10.072
4039,4039,244.015
4040,4040,6.681
4041,4041,159.84199999999998
4042,4042,4154.286
4043,4043,129.413
4044,4044,91.905
4045,4045,1672.6570000000004
4046,4046,20.990000000000002
4047,4047,639.781
4048,4048,350.445
4049,4049,443.893
4050,4050,3.828
4051,4051,5.486
4052,4052,11.181
4053,4053,155.41400000000002
4054,4054,404.91600000000005
4055,4055,4.275
4056,4056,36.548
4057,4057,78.441
4058,4058,31.669999999999998
4059,4059,5195.646
4060,4060,314.72499999999997
4061,4061,64.188
4062,4062,1160.151
4063,4063,156.22199999999998
4064,4064,11.903
4065,4065,184.81400000000002
4066,4066,12.977
4067,4067,7.674
4068,4068,136.03699999999998
4069,4069,658.778
4070,4070,1169.426
4071,4071,423.049
4072,4072,502.72599999999994
4073,4073,2904.65
4074,4074,99.675
4075,4075,12.223
4076,4076,406.383
4077,4077,389.669
4078,4078,2620.601
4079,4079,214.878
4080,4080,32.786
4081,4081,3347.068
4082,4082,13.002
4083,4083,202.90200000000002
4084,4084,3.727
4085,4085,226.73000000000002
4086,4086,454.63199999999995
4087,4087,420.7
4088,4088,71.152
4089,4089,475.962
4090,4090,1238.5859999999998
4091,4091,32.272999999999996
4092,4092,672.3320000000001
4093,4093,31.671
4094,4094,791.682
4095,4095,649.525
4096,4096,15.56
4097,4097,463.183
4098,4098,90.87
4099,4099,8.451
4100,4100,643.6750000000001
4101,4101,3.235
4102,4102,50.048
4103,4103,74.908
4104,4104,3.945
4105,4105,3421.383
4106,4106,2053.889
4107,4107,101.82
4108,4108,4.585
4109,4109,480.57
4110,4110,627.9599999999999
4111,4111,75.727
4112,4112,464.101
4113,4113,8.308
4114,4114,2239.855
4115,4115,53.86
4116,4116,378.157
4117,4117,250.45200000000003
4118,4118,32.141999999999996
4119,4119,20.774
4120,4120,1194.597
4121,4121,147.083
4122,4122,1582.95
4123,4123,1500.497
4124,4124,995.3689999999999
4125,4125,331.468
4126,4126,14.489
4127,4127,4.009
4128,4128,19.362
4129,4129,1186.6930000000002
4130,4130,32.260000000000005
4131,4131,999.582
4132,4132,4.041
4133,4133,677.098
4134,4134,20.385
4135,4135,520.327
4136,4136,43.793
4137,4137,795.054
4138,4138,1672.347
4139,4139,202.429
4140,4140,19.356
4141,4141,141.914
4142,4142,45.013000000000005
4143,4143,147.435
4144,4144,139.15699999999998
4145,4145,14.687999999999999
4146,4146,140.73499999999999
4147,4147,9.336
4148,4148,1904.529
4149,4149,341.879
4150,4150,1716.742
4151,4151,539.61
4152,4152,6.577
4153,4153,223.55599999999998
4154,4154,3.645
4155,4155,70.094
4156,4156,317.395
4157,4157,652.6880000000001
4158,4158,1892.0040000000001
4159,4159,27.931
4160,4160,3140.9779999999996
4161,4161,135.027
4162,4162,10.088999999999999
4163,4163,88.896
4164,4164,67.86
4165,4165,831.212
4166,4166,7.108
4167,4167,20.599999999999998
4168,4168,3754.992
4169,4169,455.633
4170,4170,3.509
4171,4171,16.104
4172,4172,8.291
4173,4173,352.85699999999997
4174,4174,4.345
4175,4175,7.841
4176,4176,1510.451
4177,4177,551.018
4178,4178,912.8370000000001
4179,4179,538.985
4180,4180,166.71599999999998
4181,4181,293.456
4182,4182,839.599
4183,4183,533.118
4184,4184,155.068
4185,4185,345.26099999999997
4186,4186,16.384
4187,4187,3.18
4188,4188,40.799
4189,4189,31.401
4190,4190,2305.451
4191,4191,26.009999999999998
4192,4192,4067.3379999999997
4193,4193,3.071
4194,4194,242.68899999999996
4195,4195,180.224
4196,4196,1260.5
4197,4197,1433.882
4198,4198,1361.517
4199,4199,24.208
4200,4200,2029.145
4201,4201,509.24800000000005
4202,4202,212.563
4203,4203,577.916
4204,4204,184.998
4205,4205,149.064
4206,4206,1968.767
4207,4207,58.89
4208,4208,10.988
4209,4209,858.4289999999999
4210,4210,321.67
4211,4211,82.863
4212,4212,827.926
4213,4213,291.548
4214,4214,131.432
4215,4215,162.469
4216,4216,592.766
4217,4217,168.05700000000002
4218,4218,975.8700000000001
4219,4219,127.137
4220,4220,41.068
4221,4221,1036.95
4222,4222,24.128999999999998
4223,4223,41.189
4224,4224,3.346
4225,4225,1030.873
4226,4226,7.2010000000000005
4227,4227,507.876
4228,4228,116.462
4229,4229,241.724
4230,4230,81.185
4231,4231,2434.1530000000002
4232,4232,6.224
4233,4233,674.798
4234,4234,1130.856
4235,4235,315.082
4236,4236,4.04
4237,4237,179.25199999999998
4238,4238,53.82
4239,4239,21.657999999999998
4240,4240,4.664
4241,4241,15.908000000000001
4242,4242,708.778
4243,4243,2637.3230000000003
4244,4244,407.721
4245,4245,1477.979
4246,4246,1496.3700000000001
4247,4247,666.18
4248,4248,64.086
4249,4249,1159.431
4250,4250,2326.996
4251,4251,601.2769999999999
4252,4252,212.788
4253,4253,1320.902
4254,4254,5.004
4255,4255,80.917
4256,4256,61.18
4257,4257,1116.122
4258,4258,1200.527
4259,4259,3.692
4260,4260,1911.761
4261,4261,656.741
4262,4262,737.7260000000001
4263,4263,5.494
4264,4264,904.158
4265,4265,187.046
4266,4266,3.226
4267,4267,746.5580000000001
4268,4268,90.092
4269,4269,766.76
4270,4270,41.44
4271,4271,340.731
4272,4272,1355.614
4273,4273,36.378
4274,4274,50.04
4275,4275,665.084
4276,4276,597.3969999999999
4277,4277,12.636
4278,4278,1077.503
4279,4279,964.624
4280,4280,2104.8129999999996
4281,4281,837.631
4282,4282,1613.9940000000001
4283,4283,181.424
4284,4284,2423.105
4285,4285,465.53499999999997
4286,4286,238.89600000000002
4287,4287,169.171
4288,4288,409.182
4289,4289,131.638
4290,4290,307.249
4291,4291,3495.4100000000003
4292,4292,3.708
4293,4293,883.357
4294,4294,75.542
4295,4295,195.35199999999998
4296,4296,107.24799999999999
4297,4297,217.466
4298,4298,34.192
4299,4299,877.759
4300,4300,478.527
4301,4301,27.563000000000002
4302,4302,503.96999999999997
4303,4303,12.705000000000002
4304,4304,2820.1119999999996
4305,4305,1127.862
4306,4306,770.6669999999999
4307,4307,2155.4
4308,4308,269.744
4309,4309,6.834
4310,4310,117.38
4311,4311,54.289
4312,4312,24.688000000000002
4313,4313,1230.3819999999998
4314,4314,345.528
4315,4315,29.354
4316,4316,51.666000000000004
4317,4317,507.67199999999997
4318,4318,287.622
4319,4319,5.948
4320,4320,261.051
4321,4321,47.116
4322,4322,2753.3340000000003
4323,4323,48.458
4324,4324,240.636
4325,4325,1565.034
4326,4326,2022.7200000000003
4327,4327,697.022
4328,4328,231.767
4329,4329,512.718
4330,4330,1600.778
4331,4331,164.957
4332,4332,73.798
4333,4333,475.19199999999995
4334,4334,11.886
4335,4335,2150.19
4336,4336,478.368
4337,4337,15.089000000000002
4338,4338,19.005000000000003
4339,4339,17.6
4340,4340,2995.46
4341,4341,157.898
4342,4342,752.438
4343,4343,373.54
4344,4344,11.01
4345,4345,3616.8399999999997
4346,4346,244.454
4347,4347,7.048
4348,4348,97.50500000000001
4349,4349,928.379
4350,4350,61.309000000000005
4351,4351,850.164
4352,4352,231.938
4353,4353,61.257
4354,4354,90.299
4355,4355,33.783
4356,4356,15.26
4357,4357,112.57300000000002
4358,4358,53.428000000000004
4359,4359,3.265
4360,4360,31.403000000000002
4361,4361,8.832
4362,4362,215.86799999999997
4363,4363,3431.7000000000003
4364,4364,700.727
4365,4365,23.186
4366,4366,114.52499999999999
4367,4367,528.965
4368,4368,45.846000000000004
4369,4369,144.16
4370,4370,265.294
4371,4371,1437.319
4372,4372,86.719
4373,4373,5206.451999999999
4374,4374,154.219
4375,4375,254.38400000000001
4376,4376,1183.208
4377,4377,1215.402
4378,4378,25.983000000000004
4379,4379,210.481
4380,4380,4394.411
4381,4381,228.94
4382,4382,1516.5819999999999
4383,4383,152.272
4384,4384,9.533999999999999
4385,4385,705.3399999999999
4386,4386,2925.561
4387,4387,366.464
4388,4388,1717.725
4389,4389,7.192
4390,4390,7.724
4391,4391,655.88
4392,4392,231.382
4393,4393,7.192
4394,4394,1030.628
4395,4395,216.662
4396,4396,554.994
4397,4397,233.54999999999998
4398,4398,2002.8479999999997
4399,4399,596.292
4400,4400,12.764
4401,4401,123.608
4402,4402,2239.929
4403,4403,402.48900000000003
4404,4404,102.374
4405,4405,624.098
4406,4406,98.739
4407,4407,31.577999999999996
4408,4408,685.932
4409,4409,112.489
4410,4410,1588.6529999999998
4411,4411,475.14700000000005
4412,4412,510.60200000000003
4413,4413,23.149
4414,4414,73.42
4415,4415,3.562
4416,4416,58.129999999999995
4417,4417,933.908
4418,4418,290.465
4419,4419,10.638
4420,4420,747.4699999999999
4421,4421,303.688
4422,4422,1339.333
4423,4423,2325.587
4424,4424,2591.46
4425,4425,3.019
4426,4426,534.506
4427,4427,154.935
4428,4428,3599.9900000000002
4429,4429,12.166
4430,4430,1432.688
4431,4431,542.164
4432,4432,54.287000000000006
4433,4433,5437.1
4434,4434,37.584
4435,4435,163.067
4436,4436,13.26
4437,4437,246.851
4438,4438,25.769
4439,4439,158.586
4440,4440,611.2429999999999
4441,4441,44.999
4442,4442,41.486999999999995
4443,4443,453.21999999999997
4444,4444,86.804
4445,4445,47.333
4446,4446,1366.073
4447,4447,120.554
4448,4448,14923.328000000001
4449,4449,11.49
4450,4450,193.515
4451,4451,703.6089999999999
4452,4452,346.1
4453,4453,676.093
4454,4454,5.679
4455,4455,181.609
4456,4456,1676.725
4457,4457,969.095
4458,4458,160.805
4459,4459,83.789
4460,4460,279.445
4461,4461,567.16
4462,4462,5.494
4463,4463,1609.243
4464,4464,352.82500000000005
4465,4465,92.453
4466,4466,170.72400000000002
4467,4467,486.633
4468,4468,142.82999999999998
4469,4469,38.645999999999994
4470,4470,8.1
4471,4471,4.561
4472,4472,4.494
4473,4473,115.688
4474,4474,224.14600000000002
4475,4475,39.022999999999996
4476,4476,1201.585
4477,4477,241.05
4478,4478,3.614
4479,4479,739.2090000000001
4480,4480,3.708
4481,4481,368.15400000000005
4482,4482,1757.163
4483,4483,3.435
4484,4484,78.727
4485,4485,3721.3830000000003
4486,4486,3.112
4487,4487,10.718
4488,4488,9.678
4489,4489,3.235
4490,4490,271.312
4491,4491,838.04
4492,4492,542.197
4493,4493,1589.138
4494,4494,87.00200000000001
4495,4495,70.572
4496,4496,44.984
4497,4497,68.41300000000001
4498,4498,396.441
4499,4499,28.267
4500,4500,5.281
4501,4501,52.581
4502,4502,128.231
4503,4503,468.655
4504,4504,1019.9739999999999
4505,4505,119.869
4506,4506,5.045
4507,4507,929.846
4508,4508,36.54
4509,4509,1165.036
4510,4510,1589.276
4511,4511,26.801000000000002
4512,4512,949.624
4513,4513,34.768
4514,4514,1881.3029999999999
4515,4515,866.3860000000001
4516,4516,1856.2990000000002
4517,4517,99.59100000000001
4518,4518,70.38
4519,4519,184.632
4520,4520,186.268
4521,4521,171.846
4522,4522,156.991
4523,4523,2334.029
4524,4524,171.113
4525,4525,23.273999999999997
4526,4526,19.651
4527,4527,51.221000000000004
4528,4528,711.233
4529,4529,2580.9089999999997
4530,4530,66.53999999999999
4531,4531,84.211
4532,4532,833.92
4533,4533,431.081
4534,4534,55.196
4535,4535,211.329
4536,4536,52.862
4537,4537,13.251000000000001
4538,4538,4.463
4539,4539,1081.831
4540,4540,104.51599999999999
4541,4541,89.488
4542,4542,9.681
4543,4543,348.339
4544,4544,15.687000000000001
4545,4545,4.58
4546,4546,4.038
4547,4547,557.467
4548,4548,67.734
4549,4549,16.967
4550,4550,81.565
4551,4551,3.829
4552,4552,34.76
4553,4553,8.093
4554,4554,252.964
4555,4555,528.538
4556,4556,101.593
4557,4557,850.569
4558,4558,616.595
4559,4559,2110.2799999999997
4560,4560,7.641
4561,4561,19.695999999999998
4562,4562,31.759999999999998
4563,4563,125.126
4564,4564,1006.855
4565,4565,220.91199999999998
4566,4566,432.59999999999997
4567,4567,80.626
4568,4568,39.259
4569,4569,738.539
4570,4570,1645.8529999999998
4571,4571,545.402
4572,4572,2774.32
4573,4573,1025.827
4574,4574,206.776
4575,4575,172.57999999999998
4576,4576,108.93700000000001
4577,4577,356.418
4578,4578,13.629999999999999
4579,4579,236.59099999999998
4580,4580,90.691
4581,4581,3.549
4582,4582,11.345
4583,4583,337.665
4584,4584,94.67399999999999
4585,4585,24.048000000000002
4586,4586,467.92999999999995
4587,4587,9.336
4588,4588,11.292
4589,4589,1452.864
4590,4590,33.317
4591,4591,94.895
4592,4592,1431.282
4593,4593,15.156
4594,4594,17.65
4595,4595,2285.255
4596,4596,1543.787
4597,4597,119.706
4598,4598,629.05
4599,4599,8.174
4600,4600,11.286
4601,4601,91.224
4602,4602,1850.786
4603,4603,1594.342
4604,4604,651.862
4605,4605,4.747
4606,4606,70.817
4607,4607,32.458
4608,4608,1487.908
4609,4609,610.251
4610,4610,948.674
4611,4611,1045.948
4612,4612,17.584
4613,4613,20.052
4614,4614,119.172
4615,4615,26.832
4616,4616,653.745
4617,4617,850.06
4618,4618,713.721
4619,4619,160.85999999999999
4620,4620,8.656
4621,4621,1047.967
4622,4622,1134.618
4623,4623,43.367999999999995
4624,4624,182.96300000000002
4625,4625,271.717
4626,4626,92.478
4627,4627,4293.376
4628,4628,440.92900000000003
4629,4629,750.471
4630,4630,86.304
4631,4631,508.05400000000003
4632,4632,7.53
4633,4633,188.596
4634,4634,120.102
4635,4635,3311.4399999999996
4636,4636,2477.081
4637,4637,214.416
4638,4638,21.13
4639,4639,140.572
4640,4640,16.137
4641,4641,7149.151
4642,4642,75.724
4643,4643,449.311
4644,4644,6.47
4645,4645,13.076
4646,4646,57.286
4647,4647,52.088
4648,4648,1348.2730000000001
4649,4649,74.688
4650,4650,8.2
4651,4651,473.195
4652,4652,33.089
4653,4653,3.828
4654,4654,176.667
4655,4655,45.945
4656,4656,1378.163
4657,4657,6561.673
4658,4658,24.267999999999997
4659,4659,3.58
4660,4660,80.19499999999998
4661,4661,540.22
4662,4662,992.1949999999999
4663,4663,159.502
4664,4664,587.058
4665,4665,117.70599999999999
4666,4666,572.427
4667,4667,94.101
4668,4668,338.279
4669,4669,26.735
4670,4670,1892.2630000000001
4671,4671,27.724000000000004
4672,4672,29.773
4673,4673,12.084
4674,4674,333.73199999999997
4675,4675,1036.481
4676,4676,40.77
4677,4677,61.388
4678,4678,339.745
4679,4679,109.124
4680,4680,726.112
4681,4681,1417.534
4682,4682,1529.974
4683,4683,2118.191
4684,4684,547.968
4685,4685,169.618
4686,4686,22.866
4687,4687,14.456
4688,4688,15.345
4689,4689,4.047
4690,4690,521.311
4691,4691,6.734999999999999
4692,4692,217.26
4693,4693,22.479
4694,4694,9.224
4695,4695,5.368
4696,4696,3.474
4697,4697,47.538
4698,4698,21.991
4699,4699,252.0
4700,4700,10.296
4701,4701,303.66700000000003
4702,4702,1391.364
4703,4703,103.80199999999999
4704,4704,984.849
4705,4705,3303.277
4706,4706,8.946
4707,4707,217.89300000000003
4708,4708,7.279
4709,4709,398.64500000000004
4710,4710,2120.941
4711,4711,315.42900000000003
4712,4712,1023.211
4713,4713,12.988
4714,4714,43.547
4715,4715,20.677
4716,4716,32.229
4717,4717,6.619
4718,4718,1682.271
4719,4719,248.027
4720,4720,2497.5370000000003
4721,4721,217.32799999999997
4722,4722,6.672000000000001
4723,4723,442.936
4724,4724,2095.592
4725,4725,134.668
4726,4726,1611.037
4727,4727,512.006
4728,4728,3.632
4729,4729,118.913
4730,4730,329.29499999999996
4731,4731,73.51599999999999
4732,4732,3.796
4733,4733,3.247
4734,4734,18.606
4735,4735,699.338
4736,4736,768.939
4737,4737,19.139
4738,4738,155.596
4739,4739,590.4
4740,4740,44.633
4741,4741,128.559
4742,4742,20.814
4743,4743,229.505
4744,4744,11.582
4745,4745,3405.4170000000004
4746,4746,649.112
4747,4747,107.65
4748,4748,121.281
4749,4749,33.456999999999994
4750,4750,12.212
4751,4751,70.989
4752,4752,3.251
4753,4753,3.708
4754,4754,61.979
4755,4755,27.331
4756,4756,51.873
4757,4757,978.2470000000001
4758,4758,2934.223
4759,4759,53.045
4760,4760,2890.849
4761,4761,38.964
4762,4762,257.187
4763,4763,10.823
4764,4764,885.113
4765,4765,663.3280000000001
4766,4766,35.44
4767,4767,98.89600000000002
4768,4768,147.52
4769,4769,1006.595
4770,4770,849.766
4771,4771,787.094
4772,4772,687.734
4773,4773,1379.931
4774,4774,16.331
4775,4775,86.824
4776,4776,74.389
4777,4777,18.396
4778,4778,3.167
4779,4779,233.4
4780,4780,1976.7160000000001
4781,4781,214.787
4782,4782,1218.08
4783,4783,290.322
4784,4784,670.076
4785,4785,72.687
4786,4786,490.771
4787,4787,932.639
4788,4788,43.925
4789,4789,108.763
4790,4790,3864.984
4791,4791,214.5
4792,4792,1913.098
4793,4793,838.017
4794,4794,17.463
4795,4795,141.877
4796,4796,1551.853
4797,4797,4.009
4798,4798,256.626
4799,4799,584.601
4800,4800,4.102
4801,4801,184.387
4802,4802,276.475
4803,4803,358.1139999999999
4804,4804,1775.054
4805,4805,76.14599999999999
4806,4806,8.193000000000001
4807,4807,66.033
4808,4808,589.352
4809,4809,180.114
4810,4810,307.544
4811,4811,464.06600000000003
4812,4812,794.8059999999999
4813,4813,1172.539
4814,4814,183.39399999999998
4815,4815,8.59
4816,4816,102.678
4817,4817,14.921999999999999
4818,4818,62.273
4819,4819,2645.66
4820,4820,59.41
4821,4821,53.47
4822,4822,21.184
4823,4823,59.852000000000004
4824,4824,1430.5620000000001
4825,4825,54.92
4826,4826,25.689999999999998
4827,4827,69.681
4828,4828,3.184
4829,4829,499.65500000000003
4830,4830,28.743
4831,4831,48.763
4832,4832,8.236
4833,4833,11.229000000000001
4834,4834,596.425
4835,4835,7.164
4836,4836,247.78799999999998
4837,4837,65.97
4838,4838,187.203
4839,4839,33.68
4840,4840,3.247
4841,4841,5.004
4842,4842,3009.333
4843,4843,1521.6909999999998
4844,4844,129.248
4845,4845,272.221
4846,4846,13.71
4847,4847,46.279
4848,4848,63.288
4849,4849,652.67
4850,4850,481.942
4851,4851,678.542
4852,4852,8.058
4853,4853,11.253
4854,4854,215.872
4855,4855,105.053
4856,4856,73.964
4857,4857,127.97800000000001
4858,4858,660.321
4859,4859,488.499
4860,4860,33.618
4861,4861,5.419
4862,4862,112.435
4863,4863,23.39
4864,4864,184.201
4865,4865,4.585
4866,4866,27.334
4867,4867,536.311
4868,4868,207.665
4869,4869,84.126
4870,4870,119.274
4871,4871,4.61
4872,4872,60.496
4873,4873,39.788000000000004
4874,4874,642.42
4875,4875,629.937
4876,4876,7.098
4877,4877,1642.2359999999999
4878,4878,358.264
4879,4879,230.36700000000002
4880,4880,3.572
4881,4881,10.221
4882,4882,57.397
4883,4883,184.49099999999999
4884,4884,3.666
4885,4885,11.062
4886,4886,167.696
4887,4887,4.295
4888,4888,525.2470000000001
4889,4889,13.366
4890,4890,897.475
4891,4891,3.83
4892,4892,239.733
4893,4893,343.364
4894,4894,3.167
4895,4895,12.649
4896,4896,2101.614
4897,4897,659.642
4898,4898,23.958000000000002
4899,4899,8.111
4900,4900,65.388
4901,4901,241.54500000000002
4902,4902,50.718999999999994
4903,4903,38.314
4904,4904,3.572
4905,4905,197.518
4906,4906,724.1479999999999
4907,4907,25.97
4908,4908,81.34700000000001
4909,4909,729.232
4910,4910,1269.609
4911,4911,26.311
4912,4912,20.442
4913,4913,6.777
4914,4914,597.198
4915,4915,49.491
4916,4916,3783.082
4917,4917,1480.776
4918,4918,560.4590000000001
4919,4919,168.108
4920,4920,62.506
4921,4921,72.872
4922,4922,42.041
4923,4923,240.89200000000002
4924,4924,3.791
4925,4925,3.719
4926,4926,212.423
4927,4927,285.534
4928,4928,716.107
4929,4929,19.122999999999998
4930,4930,1519.868
4931,4931,159.608
4932,4932,858.497
4933,4933,1286.537
4934,4934,866.9080000000001
4935,4935,166.232
